commit_date,gc_orgID,harmonized_name,nom_harmonisé,legal_title,appellation_légale,preferred_name,nom_préféré,lead_department,ministère_responsable,abbreviation,abreviation,FAA_LGFP,status_statut,French Name,Original English Name,Names Match
2025-11-17T22:23:04Z,3579,National Security and Intelligence Review Agency,Office de surveillance des activités en matière de sécurité nationale et de renseignement,National Security and Intelligence Review Agency,,Office de surveillance des activités en matière de sécurité nationale et de renseignement,,,,,,,,,a,
2025-11-17T22:23:04Z,3603,Environmental Protection Tribunal of Canada,Tribunal de la protection de I'environnement du Canada,Environmental Protection Tribunal of Canada,,Tribunal de la protection de I'environnement du Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3552,Bank of Canada Museum,Musée de la Banque du Canada,Bank of Canada Museum,,Musée de la Banque du Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3602,Canadian Museum of Contemporary Photography,Musée canadien de la photographie contemporaine,Canadian Museum of Contemporary Photography,,Musée canadien de la photographie contemporaine,,,,,,,,,a,
2025-11-17T22:23:04Z,3601,Canada Centre for Inland Waters,Centre canadien des eaux intérieures,Canada Centre for Inland Waters,,Centre canadien des eaux intérieures,,,,,,,,,a,
2025-11-17T22:23:04Z,3600,"Appeal Board, Hazardous Materials Information Review Act","Commission d'appel, Loi sur le contrôle des renseignements relatifs aux matières dangereuses","Appeal Board, Hazardous Materials Information Review Act",,"Commission d'appel, Loi sur le contrôle des renseignements relatifs aux matières dangereuses",,,,,,,,,a,
2025-11-17T22:23:04Z,3599,Aboriginal Business Canada,Entreprise autochtone Canada,Aboriginal Business Canada,,Entreprise autochtone Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3596,Virtual Museum of Canada,Musée virtuel du Canada,Virtual Museum of Canada,,Musée virtuel du Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3499,St. John's International Airport Authority,St. John's International Airport Authority,St. John's International Airport Authority,St. John's International Airport Authority,St. John's International Airport Authority,,,,,,,,,a,
2025-11-17T22:23:04Z,3594,Office of the Taxpayers' Ombudsperson,Bureau de l'ombudsman des contribuables,Office of the Taxpayers' Ombudsperson,,Bureau de l'ombudsman des contribuables,,,Canada Revenue Agency,Canada Revenue Agency,Agence du revenu du Canada,,,,a,
2025-11-17T22:23:04Z,3593,Tax Court of Canada,Cour canadienne de l'impôt,Tax Court of Canada,,Cour canadienne de l'impôt,,,,,,,,,a,
2025-11-17T22:23:04Z,3591,Service Canada,Service Canada,Service Canada,,Service Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3590,Royal Military College of Canada,Collège militaire royal du Canada,Royal Military College of Canada,,Collège militaire royal du Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3589,Royal Canadian Navy,Marine royale canadienne,Royal Canadian Navy,,Marine royale canadienne,,,,,,,,,a,
2025-11-17T22:23:04Z,3588,Royal Canadian Air Force,Aviation royale canadienne,Royal Canadian Air Force,,Aviation royale canadienne,,,,,,,,,a,
2025-11-17T22:23:04Z,3586,Prime Minister of Canada,Premier ministre du Canada,Prime Minister of Canada,,Premier ministre du Canada,,,Privy Council Office,Privy Council Office,Bureau du Conseil privé,,,,a,
2025-11-17T22:23:04Z,3585,Office of the Procurement Ombudsman,Bureau de l'ombudsman de l'approvisionnement,Office of the Procurement Ombudsman,,Bureau de l'ombudsman de l'approvisionnement,,,Public Services and Procurement Canada,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,,a,
2025-11-17T22:23:04Z,3584,Parliament of Canada,Parlement du Canada,Parliament of Canada,,Parlement du Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3583,Office of the Ombudsman for the Department of National Defence and the Canadian Armed Forces,Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes,Office of the Ombudsman for the Department of National Defence and the Canadian Armed Forces,,Bureau de l'ombudsman de la Défense nationale et des Forces armées canadiennes,,,,,,,,,a,
2025-11-17T22:23:04Z,3582,Office of the Chief Military Judge,Le cabinet du juge militaire en chef,Office of the Chief Military Judge,,Le cabinet du juge militaire en chef,,,,,,,,,a,
2025-11-17T22:23:04Z,3581,Occupational Health and Safety Tribunal Canada,Tribunal de santé et sécurité au travail Canada,Occupational Health and Safety Tribunal Canada,,Tribunal de santé et sécurité au travail Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3580,National Seniors Council,Conseil national des aînés,National Seniors Council,,Conseil national des aînés,,,,,,,,,a,
2025-11-17T22:23:04Z,3553,Canada Agriculture and Food Museum,Musée de l'agriculture et de l'alimentation du Canada,Canada Agriculture and Food Museum,,Musée de l'agriculture et de l'alimentation du Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3525,First Nations Tax Commission,Commission de la fiscalité des premières nations,First Nations Tax Commission,First Nations Tax Commission,Commission de la fiscalité des premières nations,,,,,,,,,d,
2025-11-17T22:23:04Z,3549,Public Service Superannuation,Pension de retraite de la fonction publique,Public Service Superannuation,,Pension de retraite de la fonction publique,,,,,,,,,a,
2025-11-17T22:23:04Z,3548,Payroll System General Ledger,Grand livre général du système de la paye,Payroll System General Ledger,,Grand livre général du système de la paye,,,,,,,,,a,
2025-11-17T22:23:04Z,3520,Canadian Foundation for Climate and Atmospheric Sciences,Fondation canadienne pour les sciences du climat et de l'atmosphère,Canadian Foundation for Climate and Atmospheric Sciences,Canadian Foundation for Climate and Atmospheric Sciences,Fondation canadienne pour les sciences du climat et de l'atmosphère,,,,,,,,,d,
2025-11-17T22:23:04Z,3519,Canada Commonwealth Legacy Fund,Fonds du legs des Jeux du Commonwealth,Canada Commonwealth Legacy Fund,Canada Commonwealth Legacy Fund,Fonds du legs des Jeux du Commonwealth,,,,,,,,,d,
2025-11-17T22:23:04Z,3518,Aboriginal Healing Foundation,Fondation autochtone de guérison,Aboriginal Healing Foundation,Aboriginal Healing Foundation,Fondation autochtone de guérison,,,,,,,,,d,
2025-11-17T22:23:04Z,3517,Healthcare Excellence Canada (HEC),Excellence en santé Canada (ESC),Healthcare Excellence Canada (HEC),Healthcare Excellence Canada (HEC),Excellence en santé Canada (ESC),,,,,,,,,a,
2025-11-17T22:23:04Z,3516,Canadian Foundation for Healthcare Improvement (CFHI),Fondation canadienne pour l'amélioration des services de santé (FCASS),Canadian Foundation for Healthcare Improvement (CFHI),Canadian Foundation for Healthcare Improvement (CFHI),Fondation canadienne pour l'amélioration des services de santé (FCASS),,,,,,,,,d,
2025-11-17T22:23:04Z,3515,Winnipeg Airports Authority Inc.,Winnipeg Airports Authority Inc.,Winnipeg Airports Authority Inc.,Winnipeg Airports Authority Inc.,Winnipeg Airports Authority Inc.,,,,,,,,,a,
2025-11-17T22:23:04Z,3514,Windsor Port Authority,Administration portuaire de Windsor,Windsor Port Authority,Windsor Port Authority,Administration portuaire de Windsor,,,,,,,,,a,
2025-11-17T22:23:04Z,3513,Wildlife Habitat Canada,Habitat faunique Canada,Wildlife Habitat Canada,Wildlife Habitat Canada,Habitat faunique Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3512,Waterfront Toronto,Waterfront Toronto,Waterfront Toronto,Waterfront Toronto,Waterfront Toronto,,,,,,,,,a,
2025-11-17T22:23:04Z,3511,Victoria Airport Authority,Autorité aéroportuaire de Victoria,Victoria Airport Authority,Victoria Airport Authority,Autorité aéroportuaire de Victoria,,,,,,,,,a,
2025-11-17T22:23:04Z,3510,Vancouver International Airport Authority,Administration de l'Aéroport de Vancouver,Vancouver International Airport Authority,Vancouver International Airport Authority,Administration de l'Aéroport de Vancouver,,,,,,,,,a,
2025-11-17T22:23:04Z,3509,Vancouver Fraser Port Authority,Administration portuaire de Vancouver Fraser,Vancouver Fraser Port Authority,Vancouver Fraser Port Authority,Administration portuaire de Vancouver Fraser,,,,,,,,,a,
2025-11-17T22:23:04Z,3508,TV5 Québec Canada,TV5 Québec Canada,TV5 Québec Canada,TV5 Québec Canada,TV5 Québec Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3507,Trois-Rivières Port Authority,Administration portuaire de Trois-Rivières,Trois-Rivières Port Authority,Trois-Rivières Port Authority,Administration portuaire de Trois-Rivières,,,,,,,,,a,
2025-11-17T22:23:04Z,3506,Toronto Port Authority,Administration portuaire de Toronto,Toronto Port Authority,Toronto Port Authority,Administration portuaire de Toronto,,,,,,,,,a,
2025-11-17T22:23:04Z,3504,Thunder Bay Port Authority,Administration portuaire de Thunder Bay,Thunder Bay Port Authority,Thunder Bay Port Authority,Administration portuaire de Thunder Bay,,,,,,,,,a,
2025-11-17T22:23:04Z,3503,Thunder Bay International Airports Authority Inc.,Thunder Bay International Airports Authority Inc.,Thunder Bay International Airports Authority Inc.,Thunder Bay International Airports Authority Inc.,Thunder Bay International Airports Authority Inc.,,,,,,,,,a,
2025-11-17T22:23:04Z,3502,Terry Fox Humanitarian Award Inc.,Prix humanitaire Terry Fox inc.,Terry Fox Humanitarian Award Inc.,Terry Fox Humanitarian Award Inc.,Prix humanitaire Terry Fox inc.,,,,,,,,,a,
2025-11-17T22:23:04Z,3501,St. Lawrence Seaway Management Corporation,Corporation de gestion de la Voie maritime du Saint-Laurent,St. Lawrence Seaway Management Corporation,St. Lawrence Seaway Management Corporation,Corporation de gestion de la Voie maritime du Saint-Laurent,,,,,,,,,a,
2025-11-17T22:23:04Z,3500,St. John's Port Authority,Administration portuaire de St. John's,St. John's Port Authority,St. John's Port Authority,Administration portuaire de St. John's,,,,,,,,,a,
2025-11-17T22:23:04Z,3605,Geological Survey of Canada,Commission géologique du Canada,Geological Survey of Canada,,Commission géologique du Canada,,,,,,,,,a,
2025-11-17T22:23:04Z,3521,Canadian International Grains Institute,Institut international du Canada pour le grain,Canadian International Grains Institute,Canadian International Grains Institute,Institut international du Canada pour le grain,,,,,,,,,d,
2025-11-17T22:23:04Z,3522,"Canadian Wheat Board, The","Commission canadienne du blé, La","Canadian Wheat Board, The","Canadian Wheat Board, The","Commission canadienne du blé, La",,,,,,,,,d,
2025-11-17T22:23:04Z,3523,Centre national multisport-Montréal,Centre national multisport – Montréal,Centre national multisport-Montréal,Centre national multisport-Montréal,Centre national multisport – Montréal,,,,,,,,,d,
2025-11-17T22:23:04Z,3538,Canadian Pari-Mutuel Agency,Agence canadienne du pari mutuel,Canadian Pari-Mutuel Agency,Canadian Pari-Mutuel Agency,Agence canadienne du pari mutuel,,,Agriculture and Agri-Food Canada,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,,,,a,
2025-11-17T22:23:04Z,3547,Passport Canada,Passeport Canada,Passport Canada,Passport Canada,Passeport Canada,,,,,,,,,t,
2025-11-17T22:23:04Z,3546,Industrial Technologies Office,Office des technologies industrielles,Industrial Technologies Office,Industrial Technologies Office,Office des technologies industrielles,,,"Innovation, Science and Economic Development Canada","Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",,,,t,
2025-11-17T22:23:04Z,3545,Consulting and Audit Canada Revolving Fund,Fonds renouvelable de Conseils et Vérification Canada,Consulting and Audit Canada Revolving Fund,Consulting and Audit Canada Revolving Fund,Fonds renouvelable de Conseils et Vérification Canada,,,,,,,,,d,
2025-11-17T22:23:04Z,3544,Translation Bureau,Bureau de la traduction,Translation Bureau,Translation Bureau,Bureau de la traduction,,,Public Services and Procurement Canada,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,,,,a,
2025-11-17T22:23:04Z,3543,Physical Resources Bureau,Direction générale des biens,Physical Resources Bureau,Physical Resources Bureau,Direction générale des biens,,,,,,,,,a,
2025-11-17T22:23:04Z,3542,Measurement Canada,Mesures Canada,Measurement Canada,Measurement Canada,Mesures Canada,,,"Innovation, Science and Economic Development Canada","Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",,,,a,
2025-11-17T22:23:04Z,3541,Indian Oil and Gas Canada,Pétrole et gaz des Indiens du Canada,Indian Oil and Gas Canada,Indian Oil and Gas Canada,Pétrole et gaz des Indiens du Canada,,,Crown-Indigenous Relations and Northern Affairs Canada,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,,,5,a,Pétrole et gaz des Indiens Canada
2025-11-17T22:23:04Z,3540,Defence Research and Development Canada,Recherche et développement pour la défense Canada,Defence Research and Development Canada,Defence Research and Development Canada,Recherche et développement pour la défense Canada,,,National Defence,National Defence,Défense nationale,,,,a,
2025-11-17T22:23:04Z,3539,CORCAN,CORCAN,CORCAN,CORCAN,CORCAN,,,Public Safety Canada,Public Safety Canada,Sécurité publique Canada,,,,a,
2025-11-17T22:23:04Z,3537,Canadian Intellectual Property Office,Office de la propriété intellectuelle du Canada,Canadian Intellectual Property Office,Canadian Intellectual Property Office,Office de la propriété intellectuelle du Canada,,,"Innovation, Science and Economic Development Canada","Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",,,,a,
2025-11-17T22:23:04Z,3524,First Nations Financial Management Board,Conseil de gestion financière des premières nations,First Nations Financial Management Board,First Nations Financial Management Board,Conseil de gestion financière des premières nations,,,,,,,,,d,
2025-11-17T22:23:04Z,3536,Canadian Heritage Information Network,Réseau canadien d'information sur le patrimoine,Canadian Heritage Information Network,Canadian Heritage Information Network,Réseau canadien d'information sur le patrimoine,,,Canadian Heritage,Canadian Heritage,Patrimoine canadien,,,,a,
2025-11-17T22:23:04Z,3535,Canadian Forces Housing Agency,Agence de logement des Forces canadiennes,Canadian Forces Housing Agency,Canadian Forces Housing Agency,Agence de logement des Forces canadiennes,,,National Defence,National Defence,Défense nationale,,,,a,
